source,target,relation
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:239""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1163""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:596""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:69""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1236""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1294""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1220""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1423""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:911""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:56""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1025""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1048""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:714""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:936""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:676""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:939""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:774""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1290""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1091""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1160""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1218""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:813""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1224""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1076""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1217""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1012""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1312""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:962""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1103""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:23""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1058""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:24""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1346""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:24""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1387""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:122""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:732""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:669""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1313""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1214""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:696""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:874""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1282""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:25""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1318""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:27""","""4:964ea883-2693-4303-b60b-a2ba95416a01:20""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1416""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:729""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1336""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:768""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1207""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:834""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1195""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:565""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:922""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:557""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:718""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1284""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:29""","""4:964ea883-2693-4303-b60b-a2ba95416a01:833""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1116""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1227""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:877""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:722""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:873""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:32""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:30""","""4:964ea883-2693-4303-b60b-a2ba95416a01:31""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1411""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1365""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1198""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:147""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1344""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1271""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:862""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1090""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:789""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1378""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:893""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1294""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:732""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1349""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1334""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:826""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:997""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:956""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1418""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:857""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:726""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1185""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:122""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:68""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:35""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1277""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1207""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1320""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1410""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:914""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:706""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1289""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:708""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:919""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:809""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:723""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:770""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1103""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:33""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1228""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:472""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1243""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:694""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1181""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1104""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1415""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1373""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:862""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1003""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1378""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1111""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1210""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1403""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:145""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1276""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1397""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:831""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1058""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:786""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1209""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1326""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:793""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1103""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:997""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1418""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1312""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:751""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:826""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1095""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:950""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:147""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1219""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:919""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:68""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:708""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:977""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:122""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:34""","""4:964ea883-2693-4303-b60b-a2ba95416a01:35""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:38""","""4:964ea883-2693-4303-b60b-a2ba95416a01:703""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:38""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:38""","""4:964ea883-2693-4303-b60b-a2ba95416a01:39""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:722""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1342""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1284""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1269""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:768""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:971""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1175""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:692""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1207""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:877""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:40""","""4:964ea883-2693-4303-b60b-a2ba95416a01:32""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:41""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1284""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:41""","""4:964ea883-2693-4303-b60b-a2ba95416a01:768""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:41""","""4:964ea883-2693-4303-b60b-a2ba95416a01:32""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:42""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1139""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:42""","""4:964ea883-2693-4303-b60b-a2ba95416a01:43""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1372""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1375""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:948""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:714""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1170""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:872""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:764""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1364""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:240""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1220""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:44""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1212""","""CAPEC_TO_TECHNIQUE"""
